partNumber,series,description
02753,0305,HIGH DENSITY D-SUB SOLDER TYPE  (STAMPED PIN) SOCKET15PIN  TIN PLATED RIVETED #4-40 UNC OPEN NUTS ON REAR SHELL BLACK  TIN SHELL TRAY　
02754,0305,HIGH DENSITY D-SUB SOLDER TYPE  (STAMPED PIN) SOCKET26P FEMALE WHITE INSULATOR SELECTIVE GOLD FLASH TRAY　
02755,0305,HIGH DENSITY D-SUB SOLDER TYPE  (STAMPED PIN) SOCKET15PIN  TIN PLATED RIVETED #4-40 UNC OPEN NUTS ON REAR SHELL BLACK  TIN SHELL TRAY　
02756,0305,HIGH DENSITY D-SUB SOLDER TYPE  (STAMPED PIN) SOCKET15PIN  TIN PLATED NON NUTS BLUE  TIN SHELL TRAY　
02758,0305,HIGH DENSITY D-SUB SOLDER TYPE  (STAMPED PIN) SOCKET15PIN  TIN PLATED NON NUTS WHITE  TIN SHELL TRAY　
02759,0305,HIGH DENSITY D-SUB SOLDER TYPE  (STAMPED PIN) SOCKET15PIN  TIN PLATED NON NUTS WHITE  YELLOW ZINC SHELL TRAY　
02760,0305,HIGH DENSITY D-SUB SOLDER TYPE  (STAMPED PIN) SOCKET44PIN  TIN PLATED RIVETED #4-40 UNC OPEN NUTS ON REAR SHELL BLACK  TIN SHELL TRAY　
02761,0305,HIGH DENSITY D-SUB SOLDER TYPE  (STAMPED PIN) SOCKET26PIN  SELECTIVE GOLD BLACK INSULATOR TRAY　
02763,0305,HIGH DENSITY D-SUB SOLDER TYPE  (STAMPED PIN) SOCKET26PIN RIVET FRONT JACKSCREW BLACK INSULATOR SELECTIVE GOLD TRAY　
02765,0305,HIGH DENSITY D-SUB SOLDER TYPE  (STAMPED PIN) SOCKET2.29MM HIGH DENSITY D-SUB FEMALE 26P SOLDER TYPE BLUE INSULATOR SELECTIVE GOLD FLASH TRAY　
02767,0305,HIGH DENSITY D-SUB SOLDER TYPE  (STAMPED PIN) SOCKET26PIN  TIN PLATED NON NUTS WHITE  YELLOW ZINC SHELL TRAY　
02771,0305,HIGH DENSITY D-SUB SOLDER TYPE  (STAMPED PIN) SOCKET44PIN  TIN PLATED NON NUTS BLACK  TIN SHELL TRAY　
02772,0305,HIGH DENSITY D-SUB SOLDER TYPE  (STAMPED PIN) SOCKET44PIN  TIN PLATED NON NUTS BLUE  TIN SHELL TRAY　
02773,0305,HIGH DENSITY D-SUB SOLDER TYPE  (STAMPED PIN) SOCKET44PIN  TIN PLATED NON NUTS WHITE  TIN SHELL TRAY　
02774,0305,HIGH DENSITY D-SUB SOLDER TYPE  (STAMPED PIN) SOCKET44PIN  TIN PLATED NON NUTS WHITE  YELLOW ZINC SHELL TRAY　
02775,0305,HIGH DENSITY D-SUB SOLDER TYPE  (STAMPED PIN) SOCKET62PIN  SELECTIVE GOLD BLACK INSULATOR TRAY　
02776,0305,HIGH DENSITY D-SUB SOLDER TYPE  (STAMPED PIN) SOCKET62PIN  SELECTIVE GOLD BLUE INSULATOR TRAY　
02777,0305,HIGH DENSITY D-SUB SOLDER TYPE  (STAMPED PIN) SOCKET62PIN  TIN PLATED NON NUTS WHITE  TIN SHELL TRAY　
02778,0305,HIGH DENSITY D-SUB SOLDER TYPE  (STAMPED PIN) SOCKET15P FEMALE WHITE INSULATOR SELECTIVE GOLD FLASH TRAY　
02788,0306,D-SUB FEMALE DIP 90° 15PIN  W/BOARDLOCK HEX SCREW FIXED BLACK  TIN PLATED TRAY　
02793,0306,D-SUB FEMALE DIP 90° 15PIN RIVET TYPE W/O JACK SCREW BLACK TRAY　
02797,0306,D-SUB FEMALE DIP 90° 15PIN  WITH BOARDLOCK WITH FRONT JACKSCREW FOOT PRINT=8.08MM BLACK INSULATOR SELECTIVE GOLD FLASH TRAY　
02800,0306,D-SUB FEMALE DIP 90° 25PIN  W/BOARDLOCK HEX SCREW FIXED BLACK  TIN PLATED TRAY　
02801,0306,D-SUB FEMALE DIP 90° 25P  WITH BOARDLOCK WITH FRONT JACKSCREW FOOT PRINT=8.08MM BLACK INSULATOR SELECTIVE GOLD FLASH  ( 1 TRAY = 50 PCS )　
02805,0306,D-SUB FEMALE DIP 90° 25PIN RIVET TYPE WITH BOARDLOCK FOOT PRINT=8.08MM BLACK INSULATOR SELECTIVE GOLD FLASH TRA　
02808,0306,D-SUB FEMALE DIP 90° 25PIN   RIVETED W/BOARDLOCKWITH NUTS BLACK  TIN PLATED BAG　
02812,0306,D-SUB FEMALE DIP 90° 37PIN   W/BOARDLOCK HEX SCREW FIXED BLACK  TIN PLATED BAG　
11080,0306,D-SUB FEMALE DIP 90° 9P RIVET TYPE WITH BOARDLOCK FOOT PRINT=8.08MM M2.6 BLACK INSULATOR SELECTIVE GOLD FLASH TRAY　
11081,0306,D-SUB FEMALE DIP 90° 15P RIVET TYPE WITH BOARDLOCK FOOT PRINT=8.08MM M2.6 BLACK INSULATOR SELECTIVE GOLD FLASH TRAY　
11082,0306,D-SUB FEMALE DIP 90° 25P RIVET TYPE WITH BOARDLOCK FOOT PRINT=8.08MM M2.6 BLACK INSULATOR SELECTIVE GOLD FLASH TRAY　
09956,0306,D-SUB FEMALE DIP 90° 09P  WITH BOARDLOCK WITH FRONT JACKSCREW FOOT PRINT=8.08MM BLACK INSULATOR SELECTIVE GOLD FLASH TRAY　
18743,0306,D-SUB FEMALE DIP 90° 37PIN WITH BOARDLOCK WITH FRONT JACKSCREW FOOT PRINT=8.08MM BLACK INSULATOR SELECTIVE GOLD FLASH TRAY　
18506,0306,D-SUB FEMALE DIP 90° 09PIN RIVET TYPE WITH BOARDLOCK & FRONT JACKSCREW FOOT PRINT=8.08MM BLACK INSULATOR SELECTIVE GOLD FLASH TRAY　
19113,0306,D-SUB FEMALE DIP 90° 25P RIVET TYPE WITH BOARDLOCK & FRONT JACKSCREW FOOT PRINT=8.08MM BLACK INSULATOR SELECTIVE GOLD FLASH TRAY　
19109,0306,D-SUB FEMALE DIP 90° 15P RIVET TYPE WITH BOARDLOCK & FRONT JACKSCREW FOOT PRINT=8.08MM BLACK INSULATOR SELECTIVE GOLD FLASH TRAY　
21797,0306,D-SUB FEMALE DIP 90° 37P RIVET TYPE WITH BOARDLOCK & FRONT JACKSCREW FOOT PRINT=8.08MM BLACK INSULATOR SELECTIVE GOLD FLASH TRAY　
21764,0306,D-SUB FEMALE DIP 90° 37P RIVET TYPE WITH BOARDLOCK & FRONT JACKSCREW FOOT PRINT=8.08MM BLACK INSULATOR SELECTIVE GOLD FLASH TRAY　
18603,0307,D-SUB  DIP 90° MALE37PIN RIVET TYPE WITH BOARDLOCK ALONG WITH JACKSCREW   FOOT PRINT=8.08MM  BLACK SELECTIVE GOLD TRAY　
18604,0307,D-SUB  DIP 90° MALE15P MALE RIVET TYPE ALONG WITH JACKSCREW BLACK SELECTIVE GOLD TRAY 　
18605,0307,D-SUB  DIP 90° MALE37PIN MALE RIVET TYPE WITH BOARDLOCK&FRONT JACKSCREW FOOT PRINT=8.08MM BLACK INSULATOR SELECTIVE GOLD FLASH TRAY  　
18606,0307,D-SUB  DIP 90° MALE25PIN MALE RIVET TYPE WITH BOARDLOCK&FRONT JACKSCREW FOOT PRINT=8.08MM BLACK INSULATOR SELECTIVE GOLD FLASH TRAY     　
17232,0307,D-SUB  DIP 90° MALE15P RIVET TYPE WITH BOARDLOCK&FRONT JACKSCREW FOOT PRINT=8.08MM BLACK INSULATOR SELECTIVE GOLD FLASH TRAY  　
15787,0307,D-SUB  DIP 90° MALE25PIN RIVET TYPE WITH BOARDLOCK & ATTCH SPEARATED JACKSCREW FOOT PRINT=8.08MM BLACK INSULATOR SELECTIVE GOLD FLASH TRAY　
15939,0307,D-SUB  DIP 90° MALE09P  RIVET TYPE WITH BOARDLOCK & ATTACH SPEARATED JACKSCREW FOOT PRINT=8.08MM BLACK INSULATOR SELECTIVE GOLD FLASH TRAY 　
15944,0307,D-SUB  DIP 90° MALE09P RIVET TYPE WITH BOARDLOCK & FRONT JACKSCREW BLACK INSULATOR SELECTIVE GOLD FLASH TRAY         　
14423,0307,D-SUB  DIP 90° MALE09P RIVET TYPE FOOT PRINT=5.08 BLACK INSULATOR SELECTIVE GOLD FLASH TRAY　
02816,0307,D-SUB  DIP 90° MALE09PIN  WITH BOARDLOCK WITH FRONT JACKSCREW FOOT PRINT=8.08MM BLACK INSULATOR SELECTIVE GOLD FLASH TRAY　
02821,0307,D-SUB  DIP 90° MALE09P RIVET TYPE WITH BOARDLOCK FOOT PRINT=8.08MM BLACK INSULATOR SELECTIVE GOLD FLASH TRAY　
02828,0307,D-SUB  DIP 90° MALE15P BOARDLOCK WITH 2 JACKSCREW 4#40 INSTALLED SELECTIVE GOLD TRAY　
02832,0307,D-SUB  DIP 90° MALE15PIN  RIVET TYPE WITH BOARDLOCK FOOT PRINT=8.08MM WITHOUT JACKSCREW BLACK SELECTIVE GOLD TRAY 　
02836,0307,D-SUB  DIP 90° MALE25PIN  WITH BOARDLOCK WITH FRONT JACKSCREW FOOT PRINT=8.08MM BLACK INSULATOR SELECTIVE GOLD FLASH TRAY　
02839,0307,D-SUB  DIP 90° MALE25P RIVET TYPE W/O JACK SCREW BLACK INSULATOR TRAY　
02843,0307,D-SUB  DIP 90° MALE37PIN WITH BOARDLOCK WITH FRONT JACKSCREW FOOT PRINT=8.08MM BLACK INSULATOR SELECTIVE GOLD FLASH TRAY　
02845,0307,D-SUB  DIP 90° MALE37PIN  RIVET TYPE WITH BOARDLOCK FOOT PRINT=8.08MM BLACK INSULATOR SELECTIVE GOLD FLASH TRAY　
02847,0308,D-SUB DIP 180° MALE09PIN GOLD PLATED NON NUTS WHITE  TIN SHELL TRAY　
02848,0308,D-SUB DIP 180° MALE09PIN GOLD PLATED NON NUTS BLUE  TIN SHELL TRAY　
02849,0308,D-SUB DIP 180° MALE09PIN GOLD PLATED NON NUTS BLACK  TIN SHELL TRAY　
02851,0308,D-SUB DIP 180° MALE09PIN GOLD PLATED RIVETED #4-40 UNC CLOSE NUTS ON FRONT SHELL WHITE  TIN SHELL TRAY　
02854,0308,D-SUB DIP 180° MALE09PIN GOLD PLATED RIVETED #4-40 UNC OPEN NUTS ON FRONT SHELL BLACK  TIN SHELL TRAY　
02855,0308,D-SUB DIP 180° MALE09PIN GOLD PLATED RIVETED #4-40 UNC OPEN NUTS ON REAR SHELL BLACK  TIN SHELL TRAY　
02860,0308,D-SUB DIP 180° MALE09PIN  WHITE INSULATOR GOLD FLASH (1 TRAY=50PCS)　
02861,0308,D-SUB DIP 180° MALE09PIN GOLD PLATED RIVETED #4-40 UNC GROUND STAND-OFF ON REAR SHELL BLACK  TIN SHELL TRAY　
02862,0308,D-SUB DIP 180° MALE09PIN GOLD PLATED RIVETED #4-40 UNC GROUND STAND-OFF ON REAR SHELL WHITE  TIN SHELL TRAY  PACKING　
02863,0308,D-SUB DIP 180° MALE09PIN RVIET REAR BOARDLOCK WITH FRONT JACKSCREW WHITE INSULATOR GOLD FLASH TRAY　
02865,0308,D-SUB DIP 180° MALED-SUB DIP 180° 15P MALE WITH BOARDLOCK JACKSCREW IN SEPARATE BAG GOLD FLASH WHITE INSULATOR TRAY　
02867,0308,D-SUB DIP 180° MALE15P GOLD PLATED NON NUTS WHITE  TIN SHELL TRAY　
02868,0308,D-SUB DIP 180° MALE15PIN GOLD PLATED NON NUTS BLUE  TIN SHELL TRAY　
02869,0308,D-SUB DIP 180° MALE15PIN GOLD PLATED RIVETED #4-40 UNC OPEN NUTS ON FRONT SHELL WHITE  TIN SHELL TRAY　
02870,0308,D-SUB DIP 180° MALE15PIN GOLD PLATED RIVETED #4-40 UNC OPEN NUTS ON REAR SHELL WHITE  TIN SHELL TRAY　
02872,0308,D-SUB DIP 180° MALE15PIN GOLD PLATED RIVETED #4-40 UNC GROUND STAND-OFF ON REAR SHELL WHITE  TIN SHELL TRAY　
02874,0308,D-SUB DIP 180° MALE25P WHITE INSULATOR GOLD FLASH TRAY　
02875,0308,D-SUB DIP 180° MALE25PIN GOLD FLASH BLUE TRAY　
02876,0308,D-SUB DIP 180° MALE25PIN  BLACK INSULATOR GOLD FLASH TRAY　
02877,0308,D-SUB DIP 180° MALE25PIN GOLD PLATED RIVETED #4-40 UNC OPEN NUTS ON FRONT SHELL WHITE  TIN SHELL TRAY　
02878,0308,D-SUB DIP 180° MALE25PIN GOLD PLATED RIVETED #4-40 UNC OPEN NUTS ON FRONT SHELL BLACK  TIN SHELL TRAY　
02879,0308,D-SUB DIP 180° MALE25PIN RIVET REAR JACKSCREW GOLD FLASH WHITE TRAY　
02882,0308,D-SUB DIP 180° MALE25PIN GOLD PLATED RIVETED #4-40 UNC GROUND STAND-OFF ON REAR SHELL WHITE  TIN SHELL TRAY　
02884,0308,D-SUB DIP 180° MALE25PIN RIVET REAR BOARDLOCK ATTACH SEPARATED JACKSCREW WHITE INSULATOR GOLD FLASH TRAY 　
02885,0308,D-SUB DIP 180° MALE37P WHITE INSULATOR GOLD FLASH TRAY　
02886,0308,D-SUB DIP 180° MALE37PIN GOLD PLATED RIVETED #4-40 UNC OPEN NUTS ON FRONT SHELL WHITE  TIN SHELL TRAY　
02887,0308,D-SUB DIP 180° MALE37PIN GOLD PLATED RIVETED #4-40 UNC OPEN NUTS ON REAR SHELL WHITE  TIN SHELL TRAY　
02889,0308,D-SUB DIP 180° MALE37PIN BOARDLOCK+ JACKSCREW WHITE GOLD FLASH TRAY　
02890,0308,D-SUB DIP 180° MALE37PIN GOLD PLATED RIVETED #4-40 UNC GROUND STAND-OFF ON REAR SHELL WHITE  TIN SHELL TRAY　
02891,0308,D-SUB DIP 180° MALE37PIN GOLD PLATED RIVETED #4-40 UNC GROUND STAND-OFF ON REAR SHELL & HEX SCREW FIXED WHITE  TIN SHELL TRAY　
02892,0308,D-SUB DIP 180° MALE37PIN GOLD FLASH BLACK TRAY　
02893,0308,D-SUB DIP 180° MALE50PIN GOLD PLATED NON NUTS WHITE  TIN SHELL TRAY　
02895,0308,D-SUB DIP 180° MALE50PIN GOLD PLATED RIVETED #4-40 UNC OPEN NUTS ON REAR SHELL WHITE  TIN SHELL TRAY　
02857,0308,D-SUB DIP 180° MALED-SUB 09P DIP 180°  MALE RIVET REAR JACKSCREW GOLD FLASH WHITE TRAY 　
02897,0308,D-SUB DIP 180° MALE50PIN GOLD PLATED RIVETED #4-40 UNC GROUND STAND-OFF ON REAR SHELL WHITE  TIN SHELL TRAY　
02898,0308,D-SUB DIP 180° MALE50PIN GOLD PLATED RIVETED #4-40 UNC GROUND STAND-OFF ON REAR SHELL & HEX SCREW FIXED WHITE  TIN SHELL TRAY　
09796,0308,D-SUB DIP 180° MALE09PIN RIVET BOARDLOCK FRONT JACKSCREW BLACK INSULATOR SELECTIVE GOLD FLAHS TRAY　
14105,0308,D-SUB DIP 180° MALE15P WITH BOARDLOCK WITH JACKSCREW IN SEPARATE BAG GOLD FLASH BLACK INSULATOR TRAY　
15731,0308,D-SUB DIP 180° MALE15PIN REAR RIVET BOARDLOCK FRONT JACKSCREW GOLD FLASH OVER ALL BLACK TRAY　
15698,0308,D-SUB DIP 180° MALE50PIN GOLD PLATED RIVETED #4-40 UNC OPEN NUTS ON FRONT SHELL WHITE  TIN SHELL TRAY　
17565,0308,D-SUB DIP 180° MALE25P BOARDLOCK+ JACKSCREW WHITE GOLD FLASH TRAY　
17580,0308,D-SUB DIP 180° MALE37PIN DIP LENGTH=12.15MM GOLD PLATED NON NUTS WHITE  TIN SHELL TRAY　
18495,0308,D-SUB DIP 180° MALE15P MACHINE PIN WHITE INSULATOR GOLD FLASH TRAY　
18173,0308,D-SUB DIP 180° MALE25P  BLACK  INSULATOR  BOARDLOCK  WITH  FRONT  JACKSCREW  SELECTIVE GOLD FLASH  TRAY ( 1 TRAY = 50PCS )　
20353,0308,D-SUB DIP 180° MALE09PIN BOARDLOCK+ JACKSCREW BLACK GOLD FLASH TRAY　
20354,0308,D-SUB DIP 180° MALE25P BOARDLOCK+ JACKSCREW BLACK GOLD FLASH TRAY　
20355,0308,D-SUB DIP 180° MALE37PIN BOARDLOCK+ JACKSCREW BLACK GOLD FLASH TRAY　
20392,0308,D-SUB DIP 180° MALE25P RIVET REAR NUT  WITH  FRONT JACKSCREW BLACK INSULATOR  SELECTIVE GOLD FLASH TRAY　
20566,0308,D-SUB DIP 180° MALE25P RIVET REAR UNT WITH PRONT  JACKSCREW  MACHINE  PIN   BLACK   INSULATOR  GOLD FLASH TRAY　
21520,0308,D-SUB DIP 180° MALE09P RIVET REAR BOARDLOCK WITH FRONT JACKSCREW BLACK INSULATOR GOLD FLASH (1 TRAY=50PCS)　
21521,0308,D-SUB DIP 180° MALE09P RIVET REAR BOARDLOCK WITH FRONT JACKSCREW  WHITE INSULATOR GOLD FLASH TRAY　
21524,0309,D-SUB DIP 180° FEMALE09P BOARDLOCK + JACKSCREW BLACK SELECTIVE GOLD FLASH (1 TRAY=50PCS)　
22324,0309,D-SUB DIP 180° FEMALE09P FEMALE GOLD FLASH WHITE TRAY　
20356,0309,D-SUB DIP 180° FEMALE09P RIVET REAR BOARDLOCK WITH FRONT JACKSCREW BLUE INSULATOR GOLD FLASH TRAY　
20357,0309,D-SUB DIP 180° FEMALE15P RIVET REAR BOARDLOCK WITH FRONT JACKSCREW  BLUE INSULATOR GOLD FLASH TRAY　
20358,0309,D-SUB DIP 180° FEMALE25P RIVET REAR BOARDLOCK WITH FRONT JACKSCREW BLUE INSULATOR GOLD FLASH TRAY　
20359,0309,D-SUB DIP 180° FEMALE15P RIVET REAR BOARDLOCK WITH FRONT JACKSCREW BLACK INSULATOR GOLD FLASH TRAY　
20336,0309,D-SUB DIP 180° FEMALE37P RIVET REAR BOARDLOCK WITH FRONT JACKSCREW BLACK INSULATOR GOLD FLASH TRAY　
20337,0309,D-SUB DIP 180° FEMALE37P RIVET REAR BOARDLOCK WITH FRONT JACKSCREW BLUE INSULATOR GOLD FLASH TRAY　
20287,0309,D-SUB DIP 180° FEMALE09P  FEMALE RIVET REAR JACKSCREW  BLACK  GOLD FLASH TRAY 　
20640,0309,D-SUB DIP 180° FEMALEWIRE WRAP TYPE 25P L=12.77MM WHITE INSULAOTR GOLD FLASH  MACHINE PIN TRAY　
21047,0309,D-SUB DIP 180° FEMALEMACHINE PIN 09P WHITE INSULATOR GOLD PLATED TRAY　
21048,0309,D-SUB DIP 180° FEMALEMACHINE PIN 09P BLACK  INSULATOR GOLD PLATED TRAY　
18102,0309,D-SUB DIP 180° FEMALE25P RIVET REAR BOARDLOCK WITH FRONT JACKSCREW BLACK INSULATOR GOLD FLASH TRAY　
17889,0309,D-SUB DIP 180° FEMALE09PIN GOLD FLASH BLACK TRAY　
17890,0309,D-SUB DIP 180° FEMALE37PIN GOLD FLASH BLACK TRAY　
15699,0309,D-SUB DIP 180° FEMALE50PIN GOLD PLATED RIVETED #4-40 UNC OPEN NUTS ON FRONT SHELL WHITE  TIN SHELL TRAY　
15700,0309,D-SUB DIP 180° FEMALE50PIN WHITE GOLD FLASH  WITH BOARDLOCK TRAY　
14857,0309,D-SUB DIP 180° FEMALE09PIN METAL SHELL WITH PLASTIC RIVET BOARDLOCK FRONT JACKSCREW BLACK INSULATOR SELECTIVE GOLD FLASH TRAY　
14859,0309,D-SUB DIP 180° FEMALE15PIN WITH BOARDLOCK FRONT JACKSCREW SELECTIVE GOLD 4#40 BLACK TRAY　
14861,0309,D-SUB DIP 180° FEMALE25PIN WITH BOARDLOCK FRONT JACKSCREW SELECTIVE GOLD 4#40 BLACK TRAY　
12139,0309,D-SUB DIP 180° FEMALEMACHINE PIN 50P WHITE INSULATOR GOLD PLATED TRAY　
10978,0309,D-SUB DIP 180° FEMALE09P BOARDLOCK + JACKSCREW WHITE SELECTIVE GOLD FLASH TRAY (1 TRAY=50PCS)　
02899,0309,D-SUB DIP 180° FEMALE09P FEMALE GOLD FLASH WHITE TRAY　
02902,0309,D-SUB DIP 180° FEMALE09PIN GOLD PLATED RIVETED #4-40 UNC OPEN NUTS ON FRONT SHELL WHITE  TIN SHELL TRAY　
02903,0309,D-SUB DIP 180° FEMALE09P RIVET REAR BOARDLOCK WITH FRONT JACKSCREW WHITE INSULATOR GOLD FLASH TRAY　
02904,0309,D-SUB DIP 180° FEMALE09P RIVET REAR BOARDLOCK WITH FRONT JACKSCREW BLACK INSULATOR GOLD FLASH TRAY　
02905,0309,D-SUB DIP 180° FEMALE09P RIVET REAR NUT WHITE INSULATOR GOLD FLASH TRAY　
02909,0309,D-SUB DIP 180° FEMALE09PIN GOLD PLATED RIVETED #4-40 UNC GROUND STAND-OFF REAR SHELL  WHITE  TIN SHELL TRAY　
02910,0309,D-SUB DIP 180° FEMALE09PIN WITH BOARDLOCK GOLD FLASH BLACK TRAY　
02913,0309,D-SUB DIP 180° FEMALE15PIN GOLD PLATED NON NUTS WHITE  TIN SHELL TRAY　
02915,0309,D-SUB DIP 180° FEMALE15PIN GOLD FLASH BLACK TRAY　
02917,0309,D-SUB DIP 180° FEMALE15PIN GOLD PLATED RIVETED #4-40 UNC OPEN NUTS ON FRONT SHELL WHITE  TIN SHELL TRAY　
02918,0309,D-SUB DIP 180° FEMALE15PIN FEMALE RIVETED REAR JACKSCREW  WHITE  GOLD FLASH TRAY　
02921,0309,D-SUB DIP 180° FEMALE15PIN GOLD PLATED RIVETED #4-40 UNC GROUND STAND-OFF REAR SHELL  WHITE  TIN SHELL TRAY　
02922,0309,D-SUB DIP 180° FEMALE15P RIVET REAR BOARDLOCK ATTACH SEPARATED JACKSCREW WHITE INSULATOR GOLD FLASH TRAY　
02923,0309,D-SUB DIP 180° FEMALE25PIN GOLD PLATED NON NUTS WHITE  TIN SHELL TRAY　
02925,0309,D-SUB DIP 180° FEMALE25PIN GOLD FLASH BLACK TRAY　
02926,0309,D-SUB DIP 180° FEMALE25PIN GOLD PLATED RIVETED #4-40 UNC CLOSE NUS ON FRONT SHELL WHITE  TIN SHELL TRAY　
02928,0309,D-SUB DIP 180° FEMALE25P RIVET REAR BOARDLOCK WITH FRONT JACKSCREW WHITE INSULATOR GOLD FLASH TRAY　
02931,0309,D-SUB DIP 180° FEMALE25P RIVET REAR BOARDLOCK WITH FRONT JACKSCREW BLACK INSULATOR GOLD FLASH TRAY　
02932,0309,D-SUB DIP 180° FEMALE25PIN FEMALE RIVET REAR JACKSCREW  WHITE  GOLD FLASH  TRAY　
02933,0309,D-SUB DIP 180° FEMALE25PIN FEMALE RIVET REAR JACKSCREW  BLACK  GOLD FLASH  TRAY　
02936,0309,D-SUB DIP 180° FEMALE25P WITH BOARDLOCK WHITE INSULATOR GOLD FLASH TRAY　
02937,0309,D-SUB DIP 180° FEMALE25PIN WITH BOARDLOCK JACKSCREW IN SEPARATE BAG GOLD FLASH WHITE TRAY　
02938,0309,D-SUB DIP 180° FEMALE15P WITH BOARDLOCK JACKSCREW IN SEPARATE BAG GOLD FLASH BLACK INSULATOR TRAY　
02939,0309,D-SUB DIP 180° FEMALE25PIN WITH BOARDLOCK BLACK INSULATOR GOLD FLASH TRAY　
02940,0309,D-SUB DIP 180° FEMALE37PIN GOLD PLATED NON NUTS WHITE  TIN SHELL TRAY　
02941,0309,D-SUB DIP 180° FEMALE37PIN GOLD PLATED RIVETED #4-40 UNC OPEN NUTS ON FRONT SHELL WHITE  TIN SHELL TRAY　
02942,0309,D-SUB DIP 180° FEMALE37PIN FEMALE RIVET REAR JACKSCREW WHITE GOLD FLASH TRAY　
02289,0309,D-SUB DIP 180° FEMALE15P RIVET REAR BOARDLOCK WITH FRONT JACKSCREW WHITE INSULATOR GOLD FLASH TRAY　
02945,0309,D-SUB DIP 180° FEMALE37PIN GOLD PLATED RIVETED #4-40 UNC GROUND STAND-OFF REAR SHELL  WHITE  TIN SHELL TRAY　
02946,0309,D-SUB DIP 180° FEMALE37P RIVET REAR BOARDLOCK WITH FRONT JACKSCREW WHITE INSULATOR GOLD FLASH TRAY　
02947,0309,D-SUB DIP 180° FEMALE37PIN WITH BOARDLOCK JACKSCREW IN SEPARATE BAG GOLD FLASH BLACK TRAY　
02948,0309,D-SUB DIP 180° FEMALE50PIN GOLD PLATED NON NUTS WHITE  TIN SHELL TRAY　
02949,0309,D-SUB DIP 180° FEMALE50PIN  FEMALE RIVET REAR JACKSCREW WHITE GOLD FLASH TRAY　
02957,0310,D-SUB CRIMP TYPE  09P MALE  REAR RIVET JACKSCREW BLACK TRAY　
02958,0310,D-SUB CRIMP TYPE  09PIN MALE BLACK INSULATOR TRAY 　
02960,0310,D-SUB CRIMP TYPE  15P  MALE  REAR RIVET UNT BLACK INSULATOR TRAY　
02961,0310,D-SUB CRIMP TYPE  15PIN  MALE BLACK INSULATOR TRAY　
02963,0310,D-SUB CRIMP TYPE  25P MALE  REAR RIVET JACKSCREW BLACK TRAY　
02964,0310,D-SUB CRIMP TYPE  25PIN MALE BLACK INSULATOR SELECTIVE GOLD FLASH TRAY 　
02966,0310,D-SUB CRIMP TYPE  37PIN  MALE BLACK INSULATOR TRAY　
02967,0310,D-SUB CRIMP TYPE  50PIN MALE BLACK INSULATOR TRAY 　
02971,0310,D-SUB CRIMP TYPE  09PIN FEMALE  REAR RIVET JACKSCREW BLACK TRAY　
02972,0310,D-SUB CRIMP TYPE  09PIN  FEMALE  BLACK INSULATOR  SELECTIVE GOLD FLAHS TRAY　
02973,0310,D-SUB CRIMP TYPE  15PIN FEMALE BLACK INSULATOR TRAY　
02979,0310,D-SUB CRIMP TYPE  FEMALE 25PIN BLACK INSULATOR SELECTIVE GOLD FLASH TRAY　
02981,0310,D-SUB CRIMP TYPE  37PIN FEMALE BLACK INSULATOR TRAY　
02982,0310,D-SUB CRIMP TYPE  50PIN FEMALE BLACK INSULATOR TRAY　
02983,0310,D-SUB CRIMP TYPE  MALE TERMINAL SELECTIVE GOLD FLASH REEL 10000PCS/REEL　
02988,0310,D-SUB CRIMP TYPE  FEMALE TERMINAL SELECTIVE GOLD FLASH  REEL 10K/REEL　
17874,0310,D-SUB CRIMP TYPE  15PIN FEMALE  REAR RIVET UNT BLACK INSULATOR TRAY　
17875,0310,D-SUB CRIMP TYPE  FEMALE 25PIN  RIVET REAR UNT BLACK INSULATOR SELECTIVE GOLD FLASH TRAY　
17876,0310,D-SUB CRIMP TYPE  37PIN FEMALE  REAR RIVET JACKSCREW BLACK TRAY　
17877,0310,D-SUB CRIMP TYPE  50PIN FEMALE  REAR RIVET JACKSCREW BLACK TRAY　
17842,0310,D-SUB CRIMP TYPE  37P MALE  REAR RIVET JACKSCREW BLACK TRAY　
17843,0310,D-SUB CRIMP TYPE  50P MALE  REAR RIVET JACKSCREW BLACK TRAY　
13209,0311,D-SUB GROMMNET 5PCS/SET37PIN CABLE OUTLET=16MM　
16165,0311,D-SUB GROMMNET 5PCS/SET09PIN CABLE OUTLET=10MM　
16166,0311,D-SUB GROMMNET 5PCS/SET15PIN CABLE OUTLET=10MM　
16167,0311,D-SUB GROMMNET 5PCS/SET50PIN CABLE OUTLET=16MM　
16168,0311,D-SUB GROMMNET 5PCS/SET25PIN CABLE OUTLET=13MM　
02996,0311,D-SUB GROMMNET 5PCS/SET09PIN FEMALE HOOD OD=6.0Φ　
02997,0311,D-SUB GROMMNET 5PCS/SET15PIN FEMALE HOOD OD=6.0Φ　
02998,0311,D-SUB GROMMNET 5PCS/SET25PIN FEMALE HOOD OD=13.0Φ　
02999,0311,D-SUB GROMMNET 5PCS/SET15PIN FEMALE HOOD OD=13.0Φ　
03000,0311,D-SUB GROMMNET 5PCS/SET15PIN FEMALE HOOD OD=7.5Φ　
03001,0311,D-SUB GROMMNET 5PCS/SET09PIN FEMALE HOOD OD=7.5Φ　
03002,0311,D-SUB GROMMNET 5PCS/SET09PIN MALE HOOD OD=6.0Φ　
